fixTestTime,calibError,lpogx,lpogy,rpogx,rpogy,smoothpogx,smoothpogy,bestpogx,bestpogy,fixpx,fixpy,fixdur,fixstatus
1598.8750010728836,40,862.9669189453125,362.94354248046875,857.9061279296875,363.1168518066406,874.0593302408854,362.9472595214844,911.6873779296875,362.49053955078125,911.6873779296875,362.49053955078125,1200,fixation
1636.380000039935,40,853.4777221679688,363.114990234375,869.2508544921875,363.0303955078125,874.0593302408854,362.9472595214844,910.3416137695312,362.5040588378906,910.3416137695312,362.5040588378906,1233,fixation
1675.985001027584,40,866.6207885742188,362.9378356933594,938.163330078125,362.3482666015625,874.0593302408854,362.9472595214844,909.254150390625,362.5151672363281,909.254150390625,362.5151672363281,1267,fixation
1691.2350002676249,40,866.6207885742188,362.9378356933594,938.163330078125,362.3482666015625,874.0593302408854,362.9472595214844,909.254150390625,362.5151672363281,909.254150390625,362.5151672363281,1267,fixation
1710.164999589324,40,887.04541015625,363.0110778808594,1034.853271484375,361.39398193359375,874.0593302408854,362.9472595214844,908.7420654296875,362.5215148925781,908.7420654296875,362.5215148925781,1317,fixation
1724.455000832677,40,887.04541015625,363.0110778808594,1034.853271484375,361.39398193359375,874.0593302408854,362.9472595214844,908.7420654296875,362.5215148925781,908.7420654296875,362.5215148925781,1317,fixation
1758.720001205802,40,886.46337890625,363.0365905761719,981.6268310546875,362.03802490234375,874.0593302408854,362.9472595214844,908.54052734375,362.5259704589844,908.54052734375,362.5259704589844,1350,fixation
1774.3600010871887,40,886.46337890625,363.0365905761719,981.6268310546875,362.03802490234375,874.0593302408854,362.9472595214844,908.54052734375,362.5259704589844,908.54052734375,362.5259704589844,1350,fixation
1808.949999511242,40,914.4921264648438,362.3872375488281,971.931396484375,362.0703125,874.0593302408854,362.9472595214844,908.6397094726562,362.5271301269531,908.6397094726562,362.5271301269531,1400,fixation
1824.5449997484684,40,914.4921264648438,362.3872375488281,971.931396484375,362.0703125,874.0593302408854,362.9472595214844,908.6397094726562,362.5271301269531,908.6397094726562,362.5271301269531,1400,fixation
1854.7600004822016,40,933.3473510742188,361.9639892578125,958.08154296875,362.24066162109375,874.0593302408854,362.9472595214844,908.9891357421875,362.52496337890625,908.9891357421875,362.52496337890625,1450,fixation
1894.285000860691,40,944.2266235351562,361.7474365234375,957.27880859375,362.1243591308594,874.0593302408854,362.9472595214844,909.5580444335938,362.519287109375,909.5580444335938,362.519287109375,1483,fixation
1907.3499999940395,40,944.2266235351562,361.7474365234375,957.27880859375,362.1243591308594,874.0593302408854,362.9472595214844,909.5580444335938,362.519287109375,909.5580444335938,362.519287109375,1483,fixation
1928.6800008267164,40,890.4715576171875,362.5567321777344,963.6813354492188,361.9686584472656,874.0593302408854,362.9472595214844,910.1647338867188,362.5126647949219,910.1647338867188,362.5126647949219,1533,fixation
1941.4099995046854,40,890.4715576171875,362.5567321777344,963.6813354492188,361.9686584472656,874.0593302408854,362.9472595214844,910.1647338867188,362.5126647949219,910.1647338867188,362.5126647949219,1533,fixation
1971.0450004786253,40,885.1946411132812,362.4962158203125,961.7791137695312,361.9775085449219,874.0593302408854,362.9472595214844,910.7685546875,362.50531005859375,910.7685546875,362.50531005859375,1567,fixation
2012.3250000178814,40,887.7418823242188,362.8836975097656,994.317138671875,361.7926940917969,874.0593302408854,362.9472595214844,911.4454956054688,362.4980163574219,911.4454956054688,362.4980163574219,1600,fixation
2024.3400000035763,40,887.7418823242188,362.8836975097656,994.317138671875,361.7926940917969,874.0593302408854,362.9472595214844,911.4454956054688,362.4980163574219,911.4454956054688,362.4980163574219,1600,fixation
2041.9200006872416,40,887.599853515625,362.87945556640625,886.42041015625,363.0687561035156,874.0593302408854,362.9472595214844,911.89990234375,362.494140625,911.89990234375,362.494140625,1650,fixation
2057.4949998408556,40,887.599853515625,362.87945556640625,886.42041015625,363.0687561035156,874.0593302408854,362.9472595214844,911.89990234375,362.494140625,911.89990234375,362.494140625,1650,fixation
2092.664999887347,40,888.3658447265625,363.01715087890625,945.45068359375,362.17236328125,874.0593302408854,362.9472595214844,912.3070068359375,362.4913024902344,912.3070068359375,362.4913024902344,1683,fixation
2107.3150001466274,40,888.3658447265625,363.01715087890625,945.45068359375,362.17236328125,874.0593302408854,362.9472595214844,912.3070068359375,362.4913024902344,912.3070068359375,362.4913024902344,1683,fixation
2142.3500012606382,40,904.508544921875,362.8017578125,921.914306640625,362.6204833984375,874.0593302408854,362.9472595214844,912.6500244140625,362.48992919921875,912.6500244140625,362.48992919921875,1733,fixation
2157.6300002634525,40,904.508544921875,362.8017578125,921.914306640625,362.6204833984375,874.0593302408854,362.9472595214844,912.6500244140625,362.48992919921875,912.6500244140625,362.48992919921875,1733,fixation
2177.2300004959106,40,926.533447265625,362.32757568359375,835.6297607421875,363.6868896484375,874.0593302408854,362.9472595214844,912.784423828125,362.4912109375,912.784423828125,362.4912109375,1783,fixation
2191.5700007230043,40,926.533447265625,362.32757568359375,835.6297607421875,363.6868896484375,874.0593302408854,362.9472595214844,912.784423828125,362.4912109375,912.784423828125,362.4912109375,1783,fixation
2227.555001154542,40,913.4089965820312,362.4131164550781,785.006103515625,364.2171936035156,874.0593302408854,362.9472595214844,912.5982055664062,362.4960632324219,912.5982055664062,362.4960632324219,1817,fixation
2241.3350008428097,40,913.4089965820312,362.4131164550781,785.006103515625,364.2171936035156,874.0593302408854,362.9472595214844,912.5982055664062,362.4960632324219,912.5982055664062,362.4960632324219,1817,fixation
2278.684999793768,40,902.7832641601562,362.4894714355469,854.8322143554688,363.3428039550781,874.0593302408854,362.9472595214844,912.2821655273438,362.5019836425781,912.2821655273438,362.5019836425781,1867,fixation
2291.304999962449,40,902.7832641601562,362.4894714355469,854.8322143554688,363.3428039550781,874.0593302408854,362.9472595214844,912.2821655273438,362.5019836425781,912.2821655273438,362.5019836425781,1867,fixation
2321.229999884963,40,905.448486328125,362.3448181152344,853.2394409179688,363.31207275390625,874.0593302408854,362.9472595214844,911.86669921875,362.5083923339844,911.86669921875,362.5083923339844,1917,fixation
2362.9350010305643,40,905.3356323242188,362.2720031738281,891.9273681640625,362.76513671875,874.0593302408854,362.9472595214844,911.458984375,362.5137023925781,911.458984375,362.5137023925781,1950,fixation
2395.1399996876717,40,927.8423461914062,361.7463684082031,896.0693969726562,362.62542724609375,874.0593302408854,362.9472595214844,911.120849609375,362.51666259765625,911.120849609375,362.51666259765625,2000,fixation
2407.4750002473593,40,927.8423461914062,361.7463684082031,896.0693969726562,362.62542724609375,874.0593302408854,362.9472595214844,911.120849609375,362.51666259765625,911.120849609375,362.51666259765625,2000,fixation
2426.690001040697,40,917.535888671875,361.7997131347656,853.9423217773438,363.080810546875,874.0593302408854,362.9472595214844,910.7372436523438,362.51861572265625,910.7372436523438,362.51861572265625,2033,fixation
